module,function,timing,time
[RLC],rlc_data_req_thread,start,269452372 
[PDCP],nr_pdcp_data_req_drb,end,269452378 
[SDAP],nr_sdap_tx_entity,end,269452533 
[SDAP],sdap_data_req,end,269452552 
[RLC],rlc_data_req,start,269452610 
[RLC],nr_rlc_entity_am_recv_sdu,start,269452620 
[RLC],nr_rlc_entity_am_recv_sdu,end,269452628 
[RLC],rlc_data_req,end,269452634 
[RLC],rlc_data_req_thread,end,269452639 
[RLC],nr_rlc_entity_am_generate_pdu,start,269453077 
[RLC],nr_rlc_entity_am_generate_pdu,end,269453100 
[RLC],generate_tx_pdu,start,269453107 
[RLC],serialize_sdu,start,269453114 
[RLC],serialize_sdu,end,269453121 
[RLC],generate_tx_pdu,end,269453127 
[SDAP],sdap_data_req,start,269629638 
[SDAP],nr_sdap_tx_entity,start,269629685 
[PDCP],nr_pdcp_data_req_drb,start,269629694 
[PDCP],deliver_pdu_drb_gnb,start,269629701 
[PDCP],enqueue_rlc_data_req,start,269629708 
[PDCP],enqueue_rlc_data_req,end,269629715 
[PDCP],deliver_pdu_drb_gnb,end,269629725 
[RLC],rlc_data_req_thread,start,269629720 
[PDCP],nr_pdcp_data_req_drb,end,269629731 
[RLC],rlc_data_req,start,269629750 
[SDAP],nr_sdap_tx_entity,end,269629769 
[RLC],nr_rlc_entity_am_recv_sdu,start,269629781 
[SDAP],sdap_data_req,end,269629792 
[RLC],nr_rlc_entity_am_recv_sdu,end,269629804 
[RLC],rlc_data_req,end,269629825 
[RLC],rlc_data_req_thread,end,269629871 
[RLC],nr_rlc_entity_am_generate_pdu,start,269630358 
[RLC],nr_rlc_entity_am_generate_pdu,end,269630374 
[RLC],generate_tx_pdu,start,269630381 
[RLC],serialize_sdu,start,269630388 
[RLC],serialize_sdu,end,269630399 
[RLC],generate_tx_pdu,end,269630405 
[SDAP],sdap_data_req,start,269807585 
[SDAP],nr_sdap_tx_entity,start,269807720 
[PDCP],nr_pdcp_data_req_drb,start,269807730 
[PDCP],deliver_pdu_drb_gnb,start,269807737 
[PDCP],enqueue_rlc_data_req,start,269807745 
[PDCP],enqueue_rlc_data_req,end,269807844 
[PDCP],deliver_pdu_drb_gnb,end,269807855 
[RLC],rlc_data_req_thread,start,269807855 
[PDCP],nr_pdcp_data_req_drb,end,269807860 
[SDAP],nr_sdap_tx_entity,end,269807998 
[SDAP],sdap_data_req,end,269808005 
[RLC],rlc_data_req,start,269808016 
[RLC],nr_rlc_entity_am_recv_sdu,start,269808117 
[RLC],nr_rlc_entity_am_recv_sdu,end,269808126 
[RLC],rlc_data_req,end,269808133 
[RLC],nr_rlc_entity_am_generate_pdu,start,269808231 
[RLC],rlc_data_req_thread,end,269808333 
[RLC],nr_rlc_entity_am_generate_pdu,end,269808344 
[RLC],generate_tx_pdu,start,269808376 
[RLC],serialize_sdu,start,269808383 
[RLC],serialize_sdu,end,269808389 
[RLC],generate_tx_pdu,end,269808394 
[SDAP],sdap_data_req,start,269983675 
[SDAP],nr_sdap_tx_entity,start,269984002 
[PDCP],nr_pdcp_data_req_drb,start,269984045 
[PDCP],deliver_pdu_drb_gnb,start,269984054 
[PDCP],enqueue_rlc_data_req,start,269984064 
[PDCP],enqueue_rlc_data_req,end,269984072 
[PDCP],deliver_pdu_drb_gnb,end,269984156 
[PDCP],nr_pdcp_data_req_drb,end,269984215 
[SDAP],nr_sdap_tx_entity,end,269984268 
[SDAP],sdap_data_req,end,269984274 
[RLC],rlc_data_req_thread,start,269984156 
[RLC],rlc_data_req,start,269984560 
[RLC],nr_rlc_entity_am_recv_sdu,start,269984672 
[RLC],nr_rlc_entity_am_recv_sdu,end,269984682 
[RLC],rlc_data_req,end,269984688 
[RLC],rlc_data_req_thread,end,269984756 
[RLC],nr_rlc_entity_am_generate_pdu,start,269984955 
[RLC],nr_rlc_entity_am_generate_pdu,end,269984967 
[RLC],generate_tx_pdu,start,269984973 
[RLC],serialize_sdu,start,269984979 
[RLC],serialize_sdu,end,269984985 
[RLC],generate_tx_pdu,end,269984991 
[SDAP],sdap_data_req,start,270162552 
[SDAP],nr_sdap_tx_entity,start,270162730 
[PDCP],nr_pdcp_data_req_drb,start,270162739 
[PDCP],deliver_pdu_drb_gnb,start,270162882 
[PDCP],enqueue_rlc_data_req,start,270162891 
[PDCP],enqueue_rlc_data_req,end,270162928 
[PDCP],deliver_pdu_drb_gnb,end,270162949 
[PDCP],nr_pdcp_data_req_drb,end,270162956 
[SDAP],nr_sdap_tx_entity,end,270163047 
[SDAP],sdap_data_req,end,270163101 
[RLC],rlc_data_req_thread,start,270162932 
[RLC],rlc_data_req,start,270163193 
[RLC],nr_rlc_entity_am_recv_sdu,start,270163209 
[RLC],nr_rlc_entity_am_recv_sdu,end,270163216 
[RLC],rlc_data_req,end,270163269 
[RLC],rlc_data_req_thread,end,270163275 
[RLC],nr_rlc_entity_am_generate_pdu,start,270163549 
[RLC],nr_rlc_entity_am_generate_pdu,end,270163567 
[RLC],generate_tx_pdu,start,270163574 
[RLC],serialize_sdu,start,270163581 
[RLC],serialize_sdu,end,270163587 
[RLC],generate_tx_pdu,end,270163593 
[SDAP],sdap_data_req,start,270338514 
[SDAP],nr_sdap_tx_entity,start,270338764 
[PDCP],nr_pdcp_data_req_drb,start,270338773 
[PDCP],deliver_pdu_drb_gnb,start,270338798 
[PDCP],enqueue_rlc_data_req,start,270338806 
[PDCP],enqueue_rlc_data_req,end,270338816 
[PDCP],deliver_pdu_drb_gnb,end,270338822 
[PDCP],nr_pdcp_data_req_drb,end,270338827 
[SDAP],nr_sdap_tx_entity,end,270338833 
[SDAP],sdap_data_req,end,270338980 
[RLC],rlc_data_req_thread,start,270338992 
[RLC],rlc_data_req,start,270338999 
[RLC],nr_rlc_entity_am_recv_sdu,start,270339005 
[RLC],nr_rlc_entity_am_recv_sdu,end,270339012 
[RLC],rlc_data_req,end,270339018 
[RLC],rlc_data_req_thread,end,270339024 
[RLC],nr_rlc_entity_am_generate_pdu,start,270339093 
[RLC],nr_rlc_entity_am_generate_pdu,end,270339118 
[RLC],generate_tx_pdu,start,270339125 
[RLC],serialize_sdu,start,270339131 
[RLC],serialize_sdu,end,270339137 
[RLC],generate_tx_pdu,end,270339143 
[SDAP],sdap_data_req,start,270515639 
[SDAP],nr_sdap_tx_entity,start,270515843 
[PDCP],nr_pdcp_data_req_drb,start,270515918 
[PDCP],deliver_pdu_drb_gnb,start,270515927 
[PDCP],enqueue_rlc_data_req,start,270516031 
[PDCP],enqueue_rlc_data_req,end,270516039 
[PDCP],deliver_pdu_drb_gnb,end,270516067 
[PDCP],nr_pdcp_data_req_drb,end,270516073 
[SDAP],nr_sdap_tx_entity,end,270516079 
[SDAP],sdap_data_req,end,270516085 
[RLC],rlc_data_req_thread,start,270516207 
[RLC],rlc_data_req,start,270516225 
[RLC],nr_rlc_entity_am_recv_sdu,start,270516233 
[RLC],nr_rlc_entity_am_recv_sdu,end,270516240 
[RLC],rlc_data_req,end,270516246 
[RLC],rlc_data_req_thread,end,270516252 
[RLC],nr_rlc_entity_am_generate_pdu,start,270516322 
[RLC],nr_rlc_entity_am_generate_pdu,end,270516339 
[RLC],generate_tx_pdu,start,270516346 
[RLC],serialize_sdu,start,270516352 
[RLC],serialize_sdu,end,270516365 
[RLC],generate_tx_pdu,end,270516370 
[SDAP],sdap_data_req,start,270692521 
[SDAP],nr_sdap_tx_entity,start,270692702 
[PDCP],nr_pdcp_data_req_drb,start,270692774 
[PDCP],deliver_pdu_drb_gnb,start,270692781 
[PDCP],enqueue_rlc_data_req,start,270692789 
[PDCP],enqueue_rlc_data_req,end,270692796 
[PDCP],deliver_pdu_drb_gnb,end,270692802 
[PDCP],nr_pdcp_data_req_drb,end,270692847 
[SDAP],nr_sdap_tx_entity,end,270692852 
[SDAP],sdap_data_req,end,270692874 
[RLC],rlc_data_req_thread,start,270692877 
[RLC],rlc_data_req,start,270693068 
[RLC],nr_rlc_entity_am_recv_sdu,start,270693076 
[RLC],nr_rlc_entity_am_recv_sdu,end,270693084 
[RLC],rlc_data_req,end,270693091 
[RLC],rlc_data_req_thread,end,270693096 
[RLC],nr_rlc_entity_am_generate_pdu,start,270693137 
[RLC],nr_rlc_entity_am_generate_pdu,end,270693159 
[RLC],generate_tx_pdu,start,270693166 
[RLC],serialize_sdu,start,270693172 
[RLC],serialize_sdu,end,270693178 
[RLC],generate_tx_pdu,end,270693183 
[SDAP],sdap_data_req,start,270869658 
[SDAP],nr_sdap_tx_entity,start,270869828 
[PDCP],nr_pdcp_data_req_drb,start,270869859 
[PDCP],deliver_pdu_drb_gnb,start,270869870 
[PDCP],enqueue_rlc_data_req,start,270870023 
[PDCP],enqueue_rlc_data_req,end,270870100 
[PDCP],deliver_pdu_drb_gnb,end,270870169 
[PDCP],nr_pdcp_data_req_drb,end,270870175 
[SDAP],nr_sdap_tx_entity,end,270870182 
[SDAP],sdap_data_req,end,270870188 
[RLC],rlc_data_req_thread,start,270870293 
[RLC],rlc_data_req,start,270870437 
[RLC],nr_rlc_entity_am_recv_sdu,start,270870490 
[RLC],nr_rlc_entity_am_recv_sdu,end,270870588 
[RLC],rlc_data_req,end,270870594 
[RLC],rlc_data_req_thread,end,270870606 
[RLC],nr_rlc_entity_am_generate_pdu,start,270870682 
[RLC],nr_rlc_entity_am_generate_pdu,end,270870696 
[RLC],generate_tx_pdu,start,270870709 
[RLC],serialize_sdu,start,270870716 
[RLC],serialize_sdu,end,270870723 
[RLC],generate_tx_pdu,end,270870729 
[SDAP],sdap_data_req,start,271047610 
[SDAP],nr_sdap_tx_entity,start,271047718 
[PDCP],nr_pdcp_data_req_drb,start,271047735 
[PDCP],deliver_pdu_drb_gnb,start,271047743 
[PDCP],enqueue_rlc_data_req,start,271047751 
[PDCP],enqueue_rlc_data_req,end,271047758 
[PDCP],deliver_pdu_drb_gnb,end,271047768 
[RLC],rlc_data_req_thread,start,271047762 
[PDCP],nr_pdcp_data_req_drb,end,271047786 
[RLC],rlc_data_req,start,271048125 
[SDAP],nr_sdap_tx_entity,end,271048153 
[RLC],nr_rlc_entity_am_recv_sdu,start,271048167 
[SDAP],sdap_data_req,end,271048312 
[RLC],nr_rlc_entity_am_recv_sdu,end,271048332 
[RLC],rlc_data_req,end,271048443 
[RLC],rlc_data_req_thread,end,271048450 
[RLC],nr_rlc_entity_am_generate_pdu,start,271048458 
[RLC],nr_rlc_entity_am_generate_pdu,end,271048478 
[RLC],generate_tx_pdu,start,271048484 
[RLC],serialize_sdu,start,271048491 
[RLC],serialize_sdu,end,271048497 
[RLC],generate_tx_pdu,end,271048503 
[SDAP],sdap_data_req,start,271224607 
[SDAP],nr_sdap_tx_entity,start,271224784 
[PDCP],nr_pdcp_data_req_drb,start,271224793 
[PDCP],deliver_pdu_drb_gnb,start,271224800 
[PDCP],enqueue_rlc_data_req,start,271224809 
[PDCP],enqueue_rlc_data_req,end,271224820 
[PDCP],deliver_pdu_drb_gnb,end,271224849 
[PDCP],nr_pdcp_data_req_drb,end,271224856 
[SDAP],nr_sdap_tx_entity,end,271224863 
[SDAP],sdap_data_req,end,271224868 
[RLC],rlc_data_req_thread,start,271224879 
[RLC],rlc_data_req,start,271224902 
[RLC],nr_rlc_entity_am_recv_sdu,start,271224908 
[RLC],nr_rlc_entity_am_recv_sdu,end,271224998 
[RLC],rlc_data_req,end,271225003 
[RLC],rlc_data_req_thread,end,271225009 
[RLC],nr_rlc_entity_am_generate_pdu,start,271225507 
[RLC],nr_rlc_entity_am_generate_pdu,end,271225524 
[RLC],generate_tx_pdu,start,271225531 
[RLC],serialize_sdu,start,271225537 
[RLC],serialize_sdu,end,271225543 
[RLC],generate_tx_pdu,end,271225549 
[SDAP],sdap_data_req,start,271402488 
[SDAP],nr_sdap_tx_entity,start,271402594 
[PDCP],nr_pdcp_data_req_drb,start,271402607 
[PDCP],deliver_pdu_drb_gnb,start,271402615 
[PDCP],enqueue_rlc_data_req,start,271402630 
[PDCP],enqueue_rlc_data_req,end,271402640 
[PDCP],deliver_pdu_drb_gnb,end,271402646 
[PDCP],nr_pdcp_data_req_drb,end,271402652 
[SDAP],nr_sdap_tx_entity,end,271402663 
[RLC],rlc_data_req_thread,start,271402663 
[SDAP],sdap_data_req,end,271402685 
[RLC],rlc_data_req,start,271402736 
[RLC],nr_rlc_entity_am_recv_sdu,start,271402902 
[RLC],nr_rlc_entity_am_recv_sdu,end,271402910 
[RLC],rlc_data_req,end,271402915 
[RLC],rlc_data_req_thread,end,271402921 
[RLC],nr_rlc_entity_am_generate_pdu,start,271403438 
[RLC],nr_rlc_entity_am_generate_pdu,end,271403455 
[RLC],generate_tx_pdu,start,271403462 
[RLC],serialize_sdu,start,271403468 
[RLC],serialize_sdu,end,271403474 
[RLC],generate_tx_pdu,end,271403480 
[SDAP],sdap_data_req,start,271580450 
[SDAP],nr_sdap_tx_entity,start,271580598 
[PDCP],nr_pdcp_data_req_drb,start,271580683 
[PDCP],deliver_pdu_drb_gnb,start,271580690 
[PDCP],enqueue_rlc_data_req,start,271580698 
[PDCP],enqueue_rlc_data_req,end,271580707 
[PDCP],deliver_pdu_drb_gnb,end,271580718 
[RLC],rlc_data_req_thread,start,271580712 
[PDCP],nr_pdcp_data_req_drb,end,271580723 
[SDAP],nr_sdap_tx_entity,end,271580999 
[SDAP],sdap_data_req,end,271581007 
[RLC],rlc_data_req,start,271581017 
[RLC],nr_rlc_entity_am_recv_sdu,start,271581440 
[RLC],nr_rlc_entity_am_recv_sdu,end,271581450 
[RLC],rlc_data_req,end,271581456 
[RLC],rlc_data_req_thread,end,271581461 
[RLC],nr_rlc_entity_am_generate_pdu,start,271581684 
[RLC],nr_rlc_entity_am_generate_pdu,end,271581751 
[RLC],generate_tx_pdu,start,271581762 
[RLC],serialize_sdu,start,271581768 
[RLC],serialize_sdu,end,271581774 
[RLC],generate_tx_pdu,end,271581779 
[SDAP],sdap_data_req,start,271758413 
[SDAP],nr_sdap_tx_entity,start,271758548 
[PDCP],nr_pdcp_data_req_drb,start,271758596 
[PDCP],deliver_pdu_drb_gnb,start,271758604 
[PDCP],enqueue_rlc_data_req,start,271758646 
[PDCP],enqueue_rlc_data_req,end,271758716 
[PDCP],deliver_pdu_drb_gnb,end,271758736 
[PDCP],nr_pdcp_data_req_drb,end,271758958 
[SDAP],nr_sdap_tx_entity,end,271759046 
[SDAP],sdap_data_req,end,271759060 
[RLC],rlc_data_req_thread,start,271758724 
[RLC],rlc_data_req,start,271759807 
[RLC],nr_rlc_entity_am_recv_sdu,start,271759817 
[RLC],nr_rlc_entity_am_recv_sdu,end,271759831 
[RLC],rlc_data_req,end,271759837 
[RLC],rlc_data_req_thread,end,271759842 
[RLC],nr_rlc_entity_am_generate_pdu,start,271760018 
[RLC],nr_rlc_entity_am_generate_pdu,end,271760032 
[RLC],generate_tx_pdu,start,271760038 
[RLC],serialize_sdu,start,271760045 
[RLC],serialize_sdu,end,271760051 
[RLC],generate_tx_pdu,end,271760057 
[SDAP],sdap_data_req,start,271936816 
[SDAP],nr_sdap_tx_entity,start,271936862 
[PDCP],nr_pdcp_data_req_drb,start,271936992 
[PDCP],deliver_pdu_drb_gnb,start,271937008 
[PDCP],enqueue_rlc_data_req,start,271937059 
[PDCP],enqueue_rlc_data_req,end,271937067 
[PDCP],deliver_pdu_drb_gnb,end,271937164 
[PDCP],nr_pdcp_data_req_drb,end,271937175 
[SDAP],nr_sdap_tx_entity,end,271937224 
[SDAP],sdap_data_req,end,271937233 
[RLC],rlc_data_req_thread,start,271937481 
[RLC],rlc_data_req,start,271937985 
[RLC],nr_rlc_entity_am_recv_sdu,start,271937994 
[RLC],nr_rlc_entity_am_recv_sdu,end,271938152 
[RLC],rlc_data_req,end,271938163 
[RLC],rlc_data_req_thread,end,271938169 
[RLC],nr_rlc_entity_am_generate_pdu,start,271938384 
[RLC],nr_rlc_entity_am_generate_pdu,end,271938395 
[RLC],generate_tx_pdu,start,271938401 
[RLC],serialize_sdu,start,271938407 
[RLC],serialize_sdu,end,271938413 
[RLC],generate_tx_pdu,end,271938418 
[SDAP],sdap_data_req,start,272115041 
[SDAP],nr_sdap_tx_entity,start,272115083 
[PDCP],nr_pdcp_data_req_drb,start,272115091 
[PDCP],deliver_pdu_drb_gnb,start,272115098 
[PDCP],enqueue_rlc_data_req,start,272115108 
[PDCP],enqueue_rlc_data_req,end,272115116 
[PDCP],deliver_pdu_drb_gnb,end,272115126 
[RLC],rlc_data_req_thread,start,272115120 
[PDCP],nr_pdcp_data_req_drb,end,272115131 
[SDAP],nr_sdap_tx_entity,end,272115174 
[SDAP],sdap_data_req,end,272115181 
[RLC],rlc_data_req,start,272115191 
[RLC],nr_rlc_entity_am_recv_sdu,start,272115198 
[RLC],nr_rlc_entity_am_recv_sdu,end,272115429 
[RLC],rlc_data_req,end,272115436 
[RLC],rlc_data_req_thread,end,272115534 
[RLC],nr_rlc_entity_am_generate_pdu,start,272115693 
[RLC],nr_rlc_entity_am_generate_pdu,end,272115712 
[RLC],generate_tx_pdu,start,272115724 
[RLC],serialize_sdu,start,272115731 
[RLC],serialize_sdu,end,272115738 
[RLC],generate_tx_pdu,end,272115744 
[SDAP],sdap_data_req,start,272292245 
[SDAP],nr_sdap_tx_entity,start,272292409 
[PDCP],nr_pdcp_data_req_drb,start,272292419 
[PDCP],deliver_pdu_drb_gnb,start,272292427 
[PDCP],enqueue_rlc_data_req,start,272292441 
[PDCP],enqueue_rlc_data_req,end,272292522 
[PDCP],deliver_pdu_drb_gnb,end,272292533 
[RLC],rlc_data_req_thread,start,272292533 
[PDCP],nr_pdcp_data_req_drb,end,272292539 
[RLC],rlc_data_req,start,272292608 
[SDAP],nr_sdap_tx_entity,end,272292642 
[RLC],nr_rlc_entity_am_recv_sdu,start,272292671 
[SDAP],sdap_data_req,end,272292683 
[RLC],nr_rlc_entity_am_recv_sdu,end,272292695 
[RLC],rlc_data_req,end,272292718 
[RLC],rlc_data_req_thread,end,272292724 
[RLC],nr_rlc_entity_am_generate_pdu,start,272293251 
[RLC],nr_rlc_entity_am_generate_pdu,end,272293263 
[RLC],generate_tx_pdu,start,272293269 
[RLC],serialize_sdu,start,272293275 
[RLC],serialize_sdu,end,272293282 
[RLC],generate_tx_pdu,end,272293288 
[SDAP],sdap_data_req,start,272469793 
[SDAP],nr_sdap_tx_entity,start,272470123 
[PDCP],nr_pdcp_data_req_drb,start,272470157 
[PDCP],deliver_pdu_drb_gnb,start,272470268 
[PDCP],enqueue_rlc_data_req,start,272470286 
[PDCP],enqueue_rlc_data_req,end,272470403 
[PDCP],deliver_pdu_drb_gnb,end,272470424 
[PDCP],nr_pdcp_data_req_drb,end,272470482 
[SDAP],nr_sdap_tx_entity,end,272470488 
[SDAP],sdap_data_req,end,272470494 
[RLC],rlc_data_req_thread,start,272470867 
[RLC],rlc_data_req,start,272471008 
[RLC],nr_rlc_entity_am_recv_sdu,start,272471311 
[RLC],nr_rlc_entity_am_recv_sdu,end,272471331 
[RLC],rlc_data_req,end,272471338 
[RLC],rlc_data_req_thread,end,272471344 
[RLC],nr_rlc_entity_am_generate_pdu,start,272471361 
[RLC],nr_rlc_entity_am_generate_pdu,end,272471375 
[RLC],generate_tx_pdu,start,272471382 
[RLC],serialize_sdu,start,272471388 
[RLC],serialize_sdu,end,272471395 
[RLC],generate_tx_pdu,end,272471401 
[SDAP],sdap_data_req,start,272647725 
[SDAP],nr_sdap_tx_entity,start,272647890 
[PDCP],nr_pdcp_data_req_drb,start,272647898 
[PDCP],deliver_pdu_drb_gnb,start,272647905 
[PDCP],enqueue_rlc_data_req,start,272647913 
[PDCP],enqueue_rlc_data_req,end,272648011 
[PDCP],deliver_pdu_drb_gnb,end,272648017 
[RLC],rlc_data_req_thread,start,272648023 
[PDCP],nr_pdcp_data_req_drb,end,272648028 
[SDAP],nr_sdap_tx_entity,end,272648131 
[SDAP],sdap_data_req,end,272648138 
[RLC],rlc_data_req,start,272648148 
[RLC],nr_rlc_entity_am_recv_sdu,start,272648275 
[RLC],nr_rlc_entity_am_recv_sdu,end,272648282 
[RLC],rlc_data_req,end,272648288 
[RLC],rlc_data_req_thread,end,272648294 
[RLC],nr_rlc_entity_am_generate_pdu,start,272648316 
[RLC],nr_rlc_entity_am_generate_pdu,end,272648333 
[RLC],generate_tx_pdu,start,272648356 
[RLC],serialize_sdu,start,272648363 
[RLC],serialize_sdu,end,272648369 
[RLC],generate_tx_pdu,end,272648375 
[SDAP],sdap_data_req,start,272826027 
[SDAP],nr_sdap_tx_entity,start,272826204 
[PDCP],nr_pdcp_data_req_drb,start,272826271 
[PDCP],deliver_pdu_drb_gnb,start,272826278 
[PDCP],enqueue_rlc_data_req,start,272826286 
[PDCP],enqueue_rlc_data_req,end,272826294 
[PDCP],deliver_pdu_drb_gnb,end,272826299 
[PDCP],nr_pdcp_data_req_drb,end,272826305 
[SDAP],nr_sdap_tx_entity,end,272826494 
[SDAP],sdap_data_req,end,272826627 
[RLC],rlc_data_req_thread,start,272826533 
[RLC],rlc_data_req,start,272826712 
[RLC],nr_rlc_entity_am_recv_sdu,start,272826812 
[RLC],nr_rlc_entity_am_recv_sdu,end,272826819 
[RLC],rlc_data_req,end,272826825 
[RLC],rlc_data_req_thread,end,272826831 
[RLC],nr_rlc_entity_am_generate_pdu,start,272826982 
[RLC],nr_rlc_entity_am_generate_pdu,end,272827033 
[RLC],generate_tx_pdu,start,272827039 
[RLC],serialize_sdu,start,272827045 
[RLC],serialize_sdu,end,272827052 
[RLC],generate_tx_pdu,end,272827057 
[SDAP],sdap_data_req,start,273004018 
[SDAP],nr_sdap_tx_entity,start,273004260 
[PDCP],nr_pdcp_data_req_drb,start,273004276 
[PDCP],deliver_pdu_drb_gnb,start,273004284 
[PDCP],enqueue_rlc_data_req,start,273004379 
[PDCP],enqueue_rlc_data_req,end,273004443 
[PDCP],deliver_pdu_drb_gnb,end,273004458 
[RLC],rlc_data_req_thread,start,273004458 
[PDCP],nr_pdcp_data_req_drb,end,273004464 
[SDAP],nr_sdap_tx_entity,end,273004555 
[SDAP],sdap_data_req,end,273004561 
[RLC],rlc_data_req,start,273004533 
[RLC],nr_rlc_entity_am_recv_sdu,start,273004853 
[RLC],nr_rlc_entity_am_recv_sdu,end,273004906 
[RLC],rlc_data_req,end,273004912 
[RLC],rlc_data_req_thread,end,273004918 
[RLC],nr_rlc_entity_am_generate_pdu,start,273005386 
[RLC],nr_rlc_entity_am_generate_pdu,end,273005403 
[RLC],generate_tx_pdu,start,273005409 
[RLC],serialize_sdu,start,273005416 
[RLC],serialize_sdu,end,273005422 
[RLC],generate_tx_pdu,end,273005428 
[SDAP],sdap_data_req,start,273181333 
[SDAP],nr_sdap_tx_entity,start,273181519 
[PDCP],nr_pdcp_data_req_drb,start,273181537 
[PDCP],deliver_pdu_drb_gnb,start,273181571 
[PDCP],enqueue_rlc_data_req,start,273181583 
[PDCP],enqueue_rlc_data_req,end,273181659 
[PDCP],deliver_pdu_drb_gnb,end,273181669 
[RLC],rlc_data_req_thread,start,273181663 
[PDCP],nr_pdcp_data_req_drb,end,273181675 
[RLC],rlc_data_req,start,273181712 
[SDAP],nr_sdap_tx_entity,end,273181794 
[RLC],nr_rlc_entity_am_recv_sdu,start,273181805 
[SDAP],sdap_data_req,end,273181816 
[RLC],nr_rlc_entity_am_recv_sdu,end,273181956 
[RLC],rlc_data_req,end,273182006 
[RLC],rlc_data_req_thread,end,273182011 
[RLC],nr_rlc_entity_am_generate_pdu,start,273182070 
[RLC],nr_rlc_entity_am_generate_pdu,end,273182087 
[RLC],generate_tx_pdu,start,273182094 
[RLC],serialize_sdu,start,273182100 
[RLC],serialize_sdu,end,273182107 
[RLC],generate_tx_pdu,end,273182112 
[SDAP],sdap_data_req,start,273357707 
[SDAP],nr_sdap_tx_entity,start,273357917 
[PDCP],nr_pdcp_data_req_drb,start,273357932 
[PDCP],deliver_pdu_drb_gnb,start,273357949 
[PDCP],enqueue_rlc_data_req,start,273358044 
[PDCP],enqueue_rlc_data_req,end,273358056 
[RLC],rlc_data_req_thread,start,273358099 
[PDCP],deliver_pdu_drb_gnb,end,273358107 
[PDCP],nr_pdcp_data_req_drb,end,273358793 
[SDAP],nr_sdap_tx_entity,end,273358990 
[SDAP],sdap_data_req,end,273359018 
[RLC],rlc_data_req,start,273358770 
[RLC],nr_rlc_entity_am_recv_sdu,start,273359102 
[RLC],nr_rlc_entity_am_recv_sdu,end,273359112 
[RLC],rlc_data_req,end,273359118 
[RLC],rlc_data_req_thread,end,273359232 
[RLC],nr_rlc_entity_am_generate_pdu,start,273359523 
[RLC],nr_rlc_entity_am_generate_pdu,end,273359535 
[RLC],generate_tx_pdu,start,273359541 
[RLC],serialize_sdu,start,273359548 
[RLC],serialize_sdu,end,273359554 
[RLC],generate_tx_pdu,end,273359561 
[SDAP],sdap_data_req,start,273534241 
[SDAP],nr_sdap_tx_entity,start,273534383 
[PDCP],nr_pdcp_data_req_drb,start,273534438 
[PDCP],deliver_pdu_drb_gnb,start,273534445 
[PDCP],enqueue_rlc_data_req,start,273534475 
[PDCP],enqueue_rlc_data_req,end,273534513 
[PDCP],deliver_pdu_drb_gnb,end,273534522 
[PDCP],nr_pdcp_data_req_drb,end,273534683 
[SDAP],nr_sdap_tx_entity,end,273534699 
[RLC],rlc_data_req_thread,start,273534703 
[SDAP],sdap_data_req,end,273534709 
[RLC],rlc_data_req,start,273534746 
[RLC],nr_rlc_entity_am_recv_sdu,start,273534754 
[RLC],nr_rlc_entity_am_recv_sdu,end,273534767 
[RLC],rlc_data_req,end,273534836 
[RLC],rlc_data_req_thread,end,273534842 
[RLC],nr_rlc_entity_am_generate_pdu,start,273535691 
[RLC],nr_rlc_entity_am_generate_pdu,end,273535710 
[RLC],generate_tx_pdu,start,273535716 
[RLC],serialize_sdu,start,273535723 
[RLC],serialize_sdu,end,273535730 
[RLC],generate_tx_pdu,end,273535735 
[SDAP],sdap_data_req,start,273717365 
[SDAP],nr_sdap_tx_entity,start,273717463 
[PDCP],nr_pdcp_data_req_drb,start,273717480 
[PDCP],deliver_pdu_drb_gnb,start,273717487 
[PDCP],enqueue_rlc_data_req,start,273717592 
[PDCP],enqueue_rlc_data_req,end,273717612 
[PDCP],deliver_pdu_drb_gnb,end,273717623 
[RLC],rlc_data_req_thread,start,273717617 
[PDCP],nr_pdcp_data_req_drb,end,273717657 
[RLC],rlc_data_req,start,273717677 
[SDAP],nr_sdap_tx_entity,end,273717706 
[RLC],nr_rlc_entity_am_recv_sdu,start,273717769 
[SDAP],sdap_data_req,end,273717781 
[RLC],nr_rlc_entity_am_recv_sdu,end,273717805 
[RLC],rlc_data_req,end,273718131 
[RLC],rlc_data_req_thread,end,273718138 
[RLC],nr_rlc_entity_am_generate_pdu,start,273718323 
[RLC],nr_rlc_entity_am_generate_pdu,end,273718333 
[RLC],generate_tx_pdu,start,273718356 
[RLC],serialize_sdu,start,273718362 
[RLC],serialize_sdu,end,273718369 
[RLC],generate_tx_pdu,end,273718375 
[SDAP],sdap_data_req,start,273897766 
[SDAP],nr_sdap_tx_entity,start,273897951 
[PDCP],nr_pdcp_data_req_drb,start,273897960 
[PDCP],deliver_pdu_drb_gnb,start,273897968 
[PDCP],enqueue_rlc_data_req,start,273898122 
[PDCP],enqueue_rlc_data_req,end,273898131 
[PDCP],deliver_pdu_drb_gnb,end,273898141 
[RLC],rlc_data_req_thread,start,273898135 
[PDCP],nr_pdcp_data_req_drb,end,273898147 
[SDAP],nr_sdap_tx_entity,end,273898190 
[SDAP],sdap_data_req,end,273898198 
[RLC],rlc_data_req,start,273898167 
[RLC],nr_rlc_entity_am_recv_sdu,start,273898219 
[RLC],nr_rlc_entity_am_recv_sdu,end,273898228 
